"hgnc_symbol","ensembl_transcript_id","group","repeat_fraction","nmdesc_repeat_fraction","homopolymer_fraction","nmdesc_homopolymer_fraction"
"PLD3","ENST00000409735","snv_control",0.587236931432451,0.579831932773109,0.0393754243041412,0.0504201680672269
"CFAP43","ENST00000357060","snv_control",0.625050020008003,0.626728110599078,0.0724289715886355,0.110599078341014
"DES","ENST00000373960","snv_control",0.625619249823071,0.630434782608696,0.0290162774239207,0.0434782608695652
"PLCG2","ENST00000564138","snv_control",0.588467614533965,0.741935483870968,0.0516061084781464,0.043010752688172
"KCNQ4","ENST00000347132","snv_control",0.60632183908046,0.532319391634981,0.0541187739463602,0.0152091254752852
"PUM1","ENST00000426105","snv_control",0.607793664143538,0.604395604395604,0.0555088309503785,0.0549450549450549
"ANK2","ENST00000357077","snv_control",0.610914603335018,0.523076923076923,0.0715007579585649,0
"RAC1","ENST00000348035","snv_control",0.561312607944732,0.502762430939227,0.0500863557858377,0.0441988950276243
"IRF3","ENST00000377139","snv_control",0.613707165109034,0.622881355932203,0.0786604361370716,0.0550847457627119
"TMEM63A","ENST00000366835","snv_control",0.610973597359736,0.616071428571429,0.0581683168316832,0.0491071428571429
"AKAP9","ENST00000356239","snv_control",0.624360286591607,0.5,0.0824803821221426,0
"EMILIN1","ENST00000380320","snv_control",0.639462471320878,0.561855670103093,0.0970173713536545,0.0412371134020619
"TBL1XR1","ENST00000457928","snv_control",0.591585760517799,0.558441558441558,0.0355987055016181,0
"LAMB3","ENST00000356082","snv_control",0.600454674623473,0.518716577540107,0.0502983802216539,0.0427807486631016
"KMT2A","ENST00000534358","snv_control",0.623542243476802,0.57361963190184,0.0820538635791593,0.0245398773006135
"DHX30","ENST00000445061","snv_control",0.61115760111576,0.611842105263158,0.0529986052998605,0.0328947368421053
"FGFR1","ENST00000447712","snv_control",0.608343458890239,0.674008810572687,0.0587282300526529,0.0748898678414097
"PLCB4","ENST00000378473","snv_control",0.6006628003314,0.60431654676259,0.0737365368682684,0.0575539568345324
"UBIAD1","ENST00000376810","snv_control",0.620452310717797,0.62267657992565,0.0678466076696165,0.0631970260223048
"RRAGD","ENST00000369415","snv_control",0.622610141313383,0.717821782178218,0.0789692435577722,0.148514851485149
"GPD2","ENST00000438166","snv_control",0.598901098901099,0.613636363636364,0.0526556776556777,0.107954545454545
"VPS16","ENST00000380445","snv_control",0.56547619047619,0.558974358974359,0.0432539682539683,0.0205128205128205
"ATL1","ENST00000358385","snv_control",0.612403100775194,0.571428571428571,0.0739415623136553,0.0683229813664596
"DSTYK","ENST00000367162","snv_control",0.589964157706093,0.651260504201681,0.0383512544802867,0.0420168067226891
"PMVK","ENST00000368467","snv_control",0.57685664939551,0.529411764705882,0.0552677029360967,0.0641711229946524
"RPS24","ENST00000372360","snv_control",0.552162849872774,0.547169811320755,0.094147582697201,0.188679245283019
"CD46","ENST00000367042","snv_control",0.64021164021164,0.735294117647059,0.0696649029982363,0.0392156862745098
"BRPF1","ENST00000383829","snv_control",0.594321594321594,0.61965811965812,0.0608790608790609,0
"RYR2","ENST00000366574","snv_control",0.595544820182501,0.561643835616438,0.0591787439613527,0.0958904109589041
"VIM","ENST00000544301","snv_control",0.578158458244111,0.521739130434783,0.0249821556031406,0.0543478260869565
"SLC39A5","ENST00000454355","snv_control",0.595194085027726,0.592783505154639,0.105360443622921,0.154639175257732
"TET3","ENST00000409262","snv_control",0.629547141796585,0.645038167938931,0.0844469190794358,0.0856052344601963
"ADCY5","ENST00000462833","snv_control",0.579239302694136,0.581005586592179,0.0530903328050713,0.0502793296089385
"BFSP1","ENST00000377873","snv_control",0.624624624624625,0.646123260437376,0.044044044044044,0.0636182902584493
"CSNK2B","ENST00000375882","snv_control",0.587962962962963,0.567375886524823,0.0185185185185185,0
"XPR1","ENST00000367590","snv_control",0.610234337637494,0.693693693693694,0.0712577714012434,0
"MYBPC1","ENST00000361466","snv_control",0.602673492605233,0.581081081081081,0.0571672354948805,0.175675675675676
"MED13","ENST00000397786","snv_control",0.586513409961686,0.557377049180328,0.0703448275862069,0.0437158469945355
"IVNS1ABP","ENST00000367498","snv_control",0.565578019699326,0.578947368421053,0.0445826853291861,0.0526315789473684
"TRRAP","ENST00000456197","snv_control",0.596713130270177,0.662686567164179,0.0623816898984684,0.0686567164179104
"CDC42BPB","ENST00000361246","snv_control",0.57398753894081,0.565934065934066,0.0494548286604361,0.104395604395604
"SPTBN1","ENST00000356805","snv_control",0.595630725863284,0.594795539033457,0.0315715292459479,0.0669144981412639
"TEAD1","ENST00000527636","snv_control",0.624512099921936,0.75,0.0866510538641686,0.0731707317073171
"JAK2","ENST00000381652","snv_control",0.601059135039718,0.582278481012658,0.0717858193586349,0.0506329113924051
"EPS8L3","ENST00000361965","snv_control",0.610549943883277,0.548387096774194,0.0645342312008979,0.129032258064516
"KCNK4","ENST00000422670","snv_control",0.61844331641286,0.661252900232019,0.0769881556683587,0.102088167053364
"SON","ENST00000356577","snv_control",0.583161653619008,0.627272727272727,0.0629034473286636,0.0818181818181818
"RAD54L","ENST00000371975","snv_control",0.593582887700535,0.482758620689655,0.0436720142602496,0.053639846743295
"GJA5","ENST00000579774","snv_control",0.57753017641597,0.57753017641597,0.0454967502321263,0.0454967502321263
"JUP","ENST00000393931","snv_control",0.56970509383378,0.47029702970297,0.04781054512958,0.103960396039604
"RNASEL","ENST00000367559","snv_control",0.598382749326146,0.632911392405063,0.0862533692722372,0.130801687763713
"ELP1","ENST00000374647","snv_control",0.594648662165541,0.483050847457627,0.0517629407351838,0.0423728813559322
"ADH1C","ENST00000515683","snv_control",0.593085106382979,0.6,0.0895390070921986,0.186666666666667
"PAX8","ENST00000429538","snv_control",0.577974870657798,0.503937007874016,0.0761271249076127,0.062992125984252
"KCNC2","ENST00000549446","snv_control",0.612415232133542,0.641711229946524,0.0850286906624935,0.0267379679144385
"STT3A","ENST00000392708","snv_control",0.589235127478754,0.595505617977528,0.0448536355051936,0
"DICER1","ENST00000343455","snv_control",0.59594383775351,0.722222222222222,0.0773097590570289,0.037037037037037
"HTT","ENST00000355072","snv_control",0.606533036377134,0.625,0.0460282108389013,0.0303030303030303
"CTNND1","ENST00000399050","snv_control",0.596147230822153,0.82258064516129,0.042999656002752,0.225806451612903
"DNA2","ENST00000358410","snv_control",0.614828777882501,0.621848739495798,0.0728872133207666,0.0420168067226891
"SFTPA1","ENST00000398636","snv_control",0.585006693440428,0.543325526932084,0.0655957161981258,0.0655737704918033
"SPOP","ENST00000504102","snv_control",0.598222222222222,0.517948717948718,0.0675555555555555,0.0871794871794872
"PPP3CA","ENST00000394854","snv_control",0.60727969348659,0.619433198380567,0.0708812260536398,0.0161943319838057
"CITED2","ENST00000367651","snv_control",0.661746617466175,0.661746617466175,0.0984009840098401,0.0984009840098401
"ACTN2","ENST00000366578","snv_control",0.561266294227188,0.502392344497608,0.0260707635009311,0.0430622009569378
"CDC73","ENST00000367435","snv_control",0.593358395989975,0.540229885057471,0.0726817042606516,0.0459770114942529
"ITGB3","ENST00000559488","snv_control",0.580481622306717,0.663793103448276,0.0544993662864385,0.0689655172413793
"PTH1R","ENST00000449590","snv_control",0.58641975308642,0.594965675057208,0.042648709315376,0.0640732265446224
"COL11A1","ENST00000370096","snv_control",0.653569452130603,0.583756345177665,0.0916805017524442,0.126903553299492
"PAX3","ENST00000392070","snv_control",0.601374570446735,0.564705882352941,0.052233676975945,0
"CACNA1D","ENST00000350061","snv_control",0.599599136601912,0.61046511627907,0.070613629355535,0.0755813953488372
"MYH7","ENST00000355349","snv_control",0.600723140495868,0.573529411764706,0.0318526170798898,0
"PPP1R12A","ENST00000450142","snv_control",0.61332040090527,0.64963503649635,0.078564500484966,0.116788321167883
"LDB3","ENST00000361373","snv_control",0.615842490842491,0.607142857142857,0.0947802197802198,0.0571428571428571
"LMX1B","ENST00000373474","snv_control",0.588916459884202,0.533653846153846,0.0512820512820513,0.0769230769230769
"PSTPIP1","ENST00000558012","snv_control",0.588329336530775,0.565934065934066,0.0255795363709033,0.021978021978022
"REEP2","ENST00000378339","snv_control",0.611764705882353,0.647058823529412,0.0496732026143791,0.092436974789916
"EXT2","ENST00000533608","snv_control",0.599907278627724,0.571428571428571,0.0533147890588781,0.0211640211640212
"ELMOD3","ENST00000409013","snv_control",0.639616055846422,0.596837944664032,0.0226876090750436,0.0158102766798419
"SYCP2","ENST00000357552","snv_control",0.621380361419551,0.6484375,0.133246244284781,0
"HMMR","ENST00000393915","snv_control",0.642791551882461,0.640776699029126,0.122589531680441,0.155339805825243
"COCH","ENST00000396618","snv_control",0.626134301270417,0.654867256637168,0.0604960677555959,0
"GFAP","ENST00000588735","snv_control",0.611239414934565,0.619565217391304,0.0207852193995381,0
"ANO1","ENST00000355303","snv_control",0.57210401891253,0.570977917981073,0.0628166160081054,0.0441640378548896
"CACNA1I","ENST00000402142","snv_control",0.609862110311751,0.674820143884892,0.056205035971223,0.128057553956835
"CAPN3","ENST00000397163","snv_control",0.584752635847526,0.402597402597403,0.0604217356042174,0
"EDN1","ENST00000379375","snv_control",0.624413145539906,0.634615384615385,0.0688575899843505,0.0576923076923077
"TBXT","ENST00000366876","snv_control",0.603356216628528,0.601851851851852,0.0793287566742944,0.117283950617284
"P4HA2","ENST00000360568","snv_control",0.596754057428215,0.570247933884298,0.052434456928839,0
"FAM111B","ENST00000343597","snv_control",0.6281179138322,0.628794848206072,0.0820861678004535,0.0814167433302668
"IKBKB","ENST00000520810","snv_control",0.604579480405108,0.568965517241379,0.0559225011008366,0.0344827586206897
"PALLD","ENST00000505667","snv_control",0.59282325029656,0.515625,0.0513048635824437,0
"ATP2A2","ENST00000539276","snv_control",0.595397890699904,0.528125,0.0527325023969319,0.025
"POFUT1","ENST00000375749","snv_control",0.626392459297344,0.635983263598326,0.0522707797772065,0.0376569037656904
"CTNNB1","ENST00000349496","snv_control",0.569479965899403,0.579150579150579,0.0370843989769821,0.0617760617760618
"ALDH18A1","ENST00000371224","snv_control",0.594221105527638,0.568965517241379,0.0544388609715243,0.0517241379310345
"POLG2","ENST00000539111","snv_control",0.628943758573388,0.666666666666667,0.0685871056241427,0.0601851851851852
"PSAP","ENST00000394936","snv_control",0.604444444444444,0.569767441860465,0.0374603174603175,0.0465116279069767
"UNC45B","ENST00000394570","snv_control",0.574193548387097,0.578778135048232,0.0297491039426523,0.0128617363344051
"MEIS2","ENST00000561208","snv_control",0.612273361227336,0.614243323442137,0.0871687587168759,0.112759643916914
"APOL1","ENST00000397278","snv_control",0.595655806182122,0.604501607717042,0.0442773600668337,0.0385852090032154
"COL9A2","ENST00000372748","snv_control",0.681159420289855,0.652,0.121739130434783,0.136
"TPM1","ENST00000403994","snv_control",0.555555555555556,0.648148148148148,0.0327485380116959,0
"PSENEN","ENST00000587708","snv_control",0.676470588235294,0.6,0.104575163398693,0.110526315789474
"CNBP","ENST00000422453","snv_control",0.550561797752809,0.523809523809524,0.0168539325842697,0.0297619047619048
"CASQ1","ENST00000368078","snv_control",0.619647355163728,0.626373626373626,0.0327455919395466,0.021978021978022
"LMBR1","ENST00000353442","snv_control",0.635437881873727,0.595588235294118,0.0733197556008147,0.0588235294117647
"PTPN22","ENST00000359785","snv_control",0.62953795379538,0.669565217391304,0.0837458745874587,0.147826086956522
"LYN","ENST00000519728","snv_control",0.61143599740091,0.656126482213439,0.0688758934372969,0.0632411067193676
"NFIA","ENST00000403491","snv_control",0.628104575163399,0.602941176470588,0.0712418300653595,0
"QRICH1","ENST00000395443","snv_control",0.596310596310596,0.580246913580247,0.0540540540540541,0.0576131687242798
"SKI","ENST00000378536","snv_control",0.639689071787837,0.577405857740586,0.034750800182899,0.0167364016736402
"H4C11","ENST00000355057","snv_control",0.612179487179487,0.612179487179487,0.0128205128205128,0.0128205128205128
"SMARCE1","ENST00000348513","snv_control",0.617313915857605,0.656370656370656,0.058252427184466,0.0424710424710425
"PAX9","ENST00000361487","snv_control",0.590643274853801,0.59344262295082,0.0662768031189084,0.0557377049180328
"TRPV3","ENST00000576742","snv_control",0.595448798988622,0.655172413793103,0.0484618626211547,0.0827586206896552
"GARS1","ENST00000389266","snv_control",0.607657657657658,0.551136363636364,0.0756756756756757,0.0340909090909091
"LGR4","ENST00000379214","snv_control",0.596988795518207,0.578749058025622,0.0731792717086835,0.092690278824416
"SUFU","ENST00000369902","snv_control",0.580068728522337,0.664285714285714,0.0714776632302405,0.0571428571428571
"DNAJC5","ENST00000360864","snv_control",0.581239530988275,0.532467532467532,0.0586264656616415,0.0584415584415584
"MAP3K7","ENST00000369329","snv_control",0.599670510708402,0.627705627705628,0.0686436024162548,0.134199134199134
"KDM1A","ENST00000400181","snv_control",0.612694792854428,0.521186440677966,0.0699353857848727,0.0932203389830508
"GUCA1A","ENST00000372958","snv_control",0.564356435643564,0.57345971563981,0.0478547854785479,0.0616113744075829
"TRAF3","ENST00000392745","snv_control",0.575864089045108,0.57395498392283,0.0656121851200937,0.0691318327974277
"GABRB2","ENST00000393959","snv_control",0.61143599740091,0.635678391959799,0.0805717998700455,0.103015075376884
"NF1","ENST00000358273","snv_control",0.604577464788732,0.564766839378238,0.0580985915492958,0.0414507772020725
"SAMD9","ENST00000379958","snv_control",0.633333333333333,0.633333333333333,0.115513626834382,0.115513626834382
"RBM12","ENST00000374114","snv_control",0.630582350839586,0.630582350839586,0.0936048588781708,0.0936048588781708
"CHRNA4","ENST00000370263","snv_control",0.591825902335457,0.573863636363636,0.0530785562632696,0.0227272727272727
"KMT2B","ENST00000420124","snv_control",0.632302405498282,0.51840490797546,0.120520373097693,0.0122699386503067
"NSD2","ENST00000508803","snv_control",0.615422157149829,0.670807453416149,0.0807711078574915,0.0993788819875776
"FOXE1","ENST00000375123","snv_control",0.653297682709447,0.653297682709447,0.0739750445632799,0.0739750445632799
"GRHL3","ENST00000361548","snv_control",0.593698175787728,0.545454545454545,0.0729684908789386,0.0545454545454545
"CTNNA3","ENST00000433211","snv_control",0.590401785714286,0.606508875739645,0.0625,0.0917159763313609
"STEAP3","ENST00000393110","snv_control",0.579158316633267,0.548192771084337,0.030060120240481,0
"MYOCD","ENST00000425538","snv_control",0.605200945626478,0.606109324758842,0.0894967916244512,0.0514469453376206
"MRAS","ENST00000423968","snv_control",0.598086124401914,0.673333333333333,0.0861244019138756,0.0933333333333333
"ABCC11","ENST00000356608","snv_control",0.611231622077609,0.636363636363636,0.061942636779947,0
"CEACAM16","ENST00000587331","snv_control",0.614241001564945,0.573770491803279,0.0563380281690141,0.163934426229508
"MAPK8IP3","ENST00000610761","snv_control",0.591679123069258,0.604651162790698,0.0503238664673642,0.0755813953488372
"CDK8","ENST00000381527","snv_control",0.582078853046595,0.5,0.0487455197132617,0
"MYOF","ENST00000359263","snv_control",0.614775299062399,0.640449438202247,0.079857743291303,0
"PER3","ENST00000377532","snv_control",0.602257087806221,0.492537313432836,0.0795485824387558,0.0298507462686567
"RORB","ENST00000376896","snv_control",0.607971014492754,0.616504854368932,0.027536231884058,0.0194174757281553
"HNRNPK","ENST00000376263","snv_control",0.611469534050179,0.464285714285714,0.0573476702508961,0
"NEDD4L","ENST00000400345","snv_control",0.601775956284153,0.679738562091503,0.0683060109289618,0.0784313725490196
"DIAPH3","ENST00000400324","snv_control",0.636236739251815,0.575079872204473,0.0851479620323841,0.0638977635782748
"GANAB","ENST00000356638","snv_control",0.609171075837743,0.63125,0.0574955908289242,0.05
"PERP","ENST00000421351","snv_control",0.592783505154639,0.624548736462094,0.0343642611683849,0.0288808664259928
"BEST1","ENST00000378043","snv_control",0.603526734926052,0.739130434782609,0.0523321956769056,0.0579710144927536
"POLR3F","ENST00000377603","snv_control",0.630914826498423,0.671875,0.064143007360673,0.0703125
"ADCY10","ENST00000367851","snv_control",0.5932133250569,0.617924528301887,0.0720049658597145,0.0990566037735849
"LRP4","ENST00000378623","snv_control",0.585694298705841,0.605744125326371,0.0440713536201469,0.0391644908616188
"ETV6","ENST00000396373","snv_control",0.586460632818249,0.57051282051282,0.061074319352465,0.0769230769230769
"CCDC50","ENST00000392455","snv_control",0.614216701173223,0.728571428571429,0.0572808833678399,0.114285714285714
"XRCC3","ENST00000555055","snv_control",0.595581171950048,0.62962962962963,0.0672430355427474,0.0888888888888889
"KIF2A","ENST00000407818","snv_control",0.623266219239374,0.683823529411765,0.0778523489932886,0.102941176470588
"POU4F1","ENST00000377208","snv_control",0.677777777777778,0.683235046335299,0.0365079365079365,0.0387531592249368
"TIMELESS","ENST00000553532","snv_control",0.606010476978219,0.628099173553719,0.0496277915632754,0.0330578512396694
"MAT1A","ENST00000372213","snv_control",0.592592592592593,0.594771241830065,0.037037037037037,0.0261437908496732
"CHN1","ENST00000409900","snv_control",0.6,0.612612612612613,0.0521739130434783,0.0765765765765766
"HTRA1","ENST00000368984","snv_control",0.621621621621622,0.552511415525114,0.0422730422730423,0.0730593607305936
"SOS1","ENST00000402219","snv_control",0.613193403298351,0.653136531365314,0.087456271864068,0.0793357933579336
"EFHC1","ENST00000371068","snv_control",0.595423816952678,0.631147540983607,0.0577223088923557,0.0327868852459016
"PPP2R5D","ENST00000485511","snv_control",0.598673300165838,0.611702127659574,0.0713101160862355,0.0425531914893617
"CHRNA1","ENST00000348749","snv_control",0.571324599708879,0.510989010989011,0.0698689956331878,0
"POU6F2","ENST00000518318","snv_control",0.609801202034212,0.628828828828829,0.0614886731391586,0.0756756756756757
"COL9A1","ENST00000357250","snv_control",0.665220535068691,0.663829787234043,0.0824295010845987,0.0638297872340425
"HMGA2","ENST00000403681","snv_control",0.660606060606061,0.63265306122449,0.0909090909090909,0
"AVP","ENST00000380293","snv_control",0.585858585858586,0.547085201793722,0.0606060606060606,0.0582959641255605
"HARS1","ENST00000504156","snv_control",0.587581699346405,0.614754098360656,0.0581699346405229,0.0983606557377049
"FAR1","ENST00000354817","snv_control",0.613695090439277,0.502347417840376,0.0568475452196382,0.0845070422535211
"EYA4","ENST00000355286","snv_control",0.608854166666667,0.633587786259542,0.0703125,0.0763358778625954
"MATN3","ENST00000407540","snv_control",0.588637919233402,0.490566037735849,0.0643394934976044,0.0754716981132075
"HK1","ENST00000359426","snv_control",0.588598402323892,0.584615384615385,0.0548293391430646,0.0461538461538462
"SLC30A2","ENST00000374276","snv_control",0.603217158176944,0.566326530612245,0.0580875781948168,0.0204081632653061
"RBPJ","ENST00000355476","snv_control",0.62568306010929,0.647540983606557,0.0648907103825137,0.0245901639344262
"CST3","ENST00000376925","snv_control",0.603174603174603,0.552238805970149,0.0634920634920635,0.0597014925373134
"ELOVL1","ENST00000372458","snv_control",0.582142857142857,0.558823529411765,0.0428571428571429,0.0477941176470588
"SLC26A8","ENST00000490799","snv_control",0.607964297974597,0.592668024439919,0.0415379334019911,0.054989816700611
"ZIC2","ENST00000376335","snv_control",0.641651031894934,0.660975609756098,0.0794246404002502,0.151219512195122
"FGF12","ENST00000445105","snv_control",0.620879120879121,0.644970414201183,0.0677655677655678,0.100591715976331
"MET","ENST00000397752","snv_control",0.605799185238438,0.631944444444444,0.0642223819793913,0.0694444444444444
"VEZF1","ENST00000581208","snv_control",0.623882503192848,0.612970711297071,0.0523627075351213,0.0523012552301255
"DLX3","ENST00000434704","snv_control",0.604166666666667,0.630653266331658,0.0590277777777778,0.0979899497487437
"TOR1A","ENST00000351698","snv_control",0.585585585585586,0.617940199335548,0.048048048048048,0.116279069767442
"DYNC1H1","ENST00000360184","snv_control",0.589914640269708,0.486033519553073,0.0441862133275949,0.0223463687150838
"SCN10A","ENST00000449082","snv_control",0.612161471640266,0.613132911392405,0.0628513030148186,0.0704113924050633
"SYT2","ENST00000367268","snv_control",0.599206349206349,0.478599221789883,0.0484126984126984,0.0350194552529183
"HOXD13","ENST00000392539","snv_control",0.613372093023256,0.634551495016611,0.0494186046511628,0.053156146179402
"RNF213","ENST00000582970","snv_control",0.593381976446493,0.661764705882353,0.0574756784434204,0.0441176470588235
"TBX3","ENST00000349155","snv_control",0.643646408839779,0.65625,0.074585635359116,0.0546875
"DZIP1","ENST00000376829","snv_control",0.611751152073733,0.661538461538462,0.0906298003072197,0.130769230769231
"SYNE2","ENST00000555002","snv_control",0.6108376761243,0.686046511627907,0.0775911986103069,0.0852713178294574
"DCC","ENST00000442544","snv_control",0.611878453038674,0.592857142857143,0.0587016574585635,0.0571428571428571
"EFEMP1","ENST00000355426","snv_control",0.581646423751687,0.617924528301887,0.0445344129554656,0.0943396226415094
"CTRC","ENST00000375949","snv_control",0.59727385377943,0.492307692307692,0.0607187112763321,0.0615384615384615
"DNMT1","ENST00000359526","snv_control",0.611145131659522,0.647058823529412,0.0628699734639722,0.0470588235294118
"KBTBD13","ENST00000432196","snv_control",0.613652868554829,0.613652868554829,0.018881626724764,0.018881626724764
"TFAP2B","ENST00000393655","snv_control",0.603759942154736,0.581196581196581,0.0751988430947216,0.056980056980057
"VSX1","ENST00000376709","snv_control",0.58287795992714,0.611764705882353,0.087431693989071,0.0882352941176471
"CACNA1A","ENST00000360228","snv_control",0.626379470815051,0.695322376738306,0.0789788591942561,0.127686472819216
"RBM20","ENST00000369519","snv_control",0.626764386536373,0.521739130434783,0.0860477741585233,0.062111801242236
"DDX6","ENST00000534980","snv_control",0.611570247933884,0.570796460176991,0.0606060606060606,0.0176991150442478
"THRA","ENST00000450525","snv_control",0.579886455798865,0.554817275747508,0.0364963503649635,0.0465116279069767
"PDE10A","ENST00000539869","snv_control",0.635732323232323,0.516339869281046,0.0874368686868687,0.0522875816993464
"NSMF","ENST00000371475","snv_control",0.630885122410546,0.614864864864865,0.0577526679221594,0.027027027027027
"ENAM","ENST00000396073","snv_control",0.648293963254593,0.648218609477689,0.0831146106736658,0.0837080594949844
"OPTN","ENST00000378747","snv_control",0.627450980392157,0.616279069767442,0.0813148788927336,0.0465116279069767
"IRF2BP2","ENST00000366609","snv_control",0.645124716553288,0.613577023498694,0.0663265306122449,0.10443864229765
"BSCL2","ENST00000360796","snv_control",0.621310295176386,0.673170731707317,0.0503959683225342,0.0829268292682927
"BICD2","ENST00000356884","snv_control",0.590342679127726,0.572222222222222,0.021417445482866,0.0111111111111111
"ATN1","ENST00000396684","snv_control",0.667506297229219,0.619047619047619,0.107752588860901,0
"CLCN3","ENST00000513761","snv_control",0.604802604802605,0.652482269503546,0.0911680911680912,0.106382978723404
"CACNA1G","ENST00000359106","snv_control",0.602186711522288,0.631847133757962,0.0651808242220353,0.123566878980892
"IFITM5","ENST00000382614","snv_control",0.629072681704261,0.631178707224335,0.0802005012531328,0.0304182509505703
"STAT1","ENST00000361099","snv_control",0.623169107856192,0.584615384615385,0.064358632933866,0
"DMXL2","ENST00000560891","snv_control",0.588100686498856,0.619230769230769,0.0629835458210744,0.0923076923076923
"HSF4","ENST00000521374","snv_control",0.64367816091954,0.682926829268293,0.0878972278566599,0.141463414634146
"SOX5","ENST00000451604","snv_control",0.611256544502618,0.612994350282486,0.0431937172774869,0.0338983050847458
"SIN3A","ENST00000394947","snv_control",0.608320251177394,0.615658362989324,0.054683411826269,0.0569395017793594
"EPHA2","ENST00000358432","snv_control",0.579324462640737,0.583333333333333,0.0614124872057318,0.0769230769230769
"KCNJ5","ENST00000529694","snv_control",0.635714285714286,0.638069705093834,0.0587301587301587,0.0857908847184987
"SPEN","ENST00000375759","snv_control",0.612824010914052,0.675824175824176,0.0895861755343338,0.043956043956044
"CBFB","ENST00000412916","snv_control",0.609929078014184,0.697478991596639,0.0354609929078014,0
"RAI1","ENST00000353383","snv_control",0.650061178115714,0.548387096774194,0.0905436112567733,0.0645161290322581
"CCNF","ENST00000397066","snv_control",0.590851334180432,0.560836501901141,0.0402371876323592,0.0665399239543726
"ITPR3","ENST00000605930","snv_control",0.589321357285429,0.436974789915966,0.0441616766467066,0
"NR2F2","ENST00000394166","snv_control",0.586345381526104,0.630769230769231,0.0618473895582329,0.0923076923076923
"ASB10","ENST00000420175","snv_control",0.612535612535613,0.584745762711864,0.0712250712250712,0.0720338983050847
"ATL3","ENST00000398868","snv_control",0.609471094710947,0.613138686131387,0.0608856088560886,0.072992700729927
"CLCN7","ENST00000382745","snv_control",0.626550868486352,0.693430656934307,0.0574855252274607,0
"AFP","ENST00000395792","snv_control",0.603825136612022,0.642105263157895,0.0868852459016393,0.105263157894737
"PDE3A","ENST00000359062","snv_control",0.634267367192061,0.654109589041096,0.0674255691768827,0.106164383561644
"FHOD3","ENST00000590592","snv_control",0.623536660505237,0.699248120300752,0.0671595810227973,0.0300751879699248
"USP7","ENST00000344836","snv_control",0.597461468721668,0.611464968152866,0.0652765185856754,0.0764331210191083
"PAX2","ENST00000355243","snv_control",0.60084388185654,0.637795275590551,0.080168776371308,0.173228346456693
"LITAF","ENST00000622633","snv_control",0.596707818930041,0.540880503144654,0.0679012345679012,0.050314465408805
"NR2E3","ENST00000617575","snv_control",0.592862935928629,0.622950819672131,0.0665044606650446,0.0765027322404372
"LPP","ENST00000617246","snv_control",0.617727025557368,0.525139664804469,0.0717781402936378,0.0223463687150838
"PRLR","ENST00000618457","snv_control",0.607811663991439,0.613721804511278,0.0700909577314072,0.0836466165413534
"ZCCHC8","ENST00000633063","snv_control",0.616760828625235,0.577804583835947,0.0790960451977401,0.0808202653799759
"TAB2","ENST00000637181","snv_control",0.621517771373679,0.683937823834197,0.0600384245917387,0.0932642487046632
"VEGFC","ENST00000618562","snv_control",0.601587301587302,0.624242424242424,0.0777777777777778,0.0727272727272727
"MAPKAPK3","ENST00000621469","snv_control",0.609225413402959,0.655172413793103,0.0635335073977372,0.0295566502463054
"CYFIP2","ENST00000620254","snv_control",0.559011164274322,0.614678899082569,0.0443912812333865,0.0596330275229358
"NEFL","ENST00000610854","snv_control",0.568627450980392,0.72020725388601,0.0208333333333333,0.0414507772020725
"ACD","ENST00000620761","snv_control",0.599854756717502,0.542635658914729,0.0777051561365287,0.0310077519379845
"HNRNPU","ENST00000640218","snv_control",0.673930589184827,0.548076923076923,0.108151735270379,0.0865384615384615
"ELP4","ENST00000640961","snv_control",0.615686274509804,0.543956043956044,0.0556862745098039,0.0714285714285714
"IMPG2","ENST00000193391","fs_control",0.605743424584004,0.607142857142857,0.0504562533548041,0.0714285714285714
"CDK13","ENST00000181839","fs_control",0.633399427186605,0.535616438356164,0.074245428508482,0.0328767123287671
"CETP","ENST00000200676","fs_control",0.576248313090418,0.584615384615385,0.034412955465587,0
"CEBPE","ENST00000206513","fs_control",0.621749408983452,0.604554865424431,0.108747044917258,0.0993788819875776
"SUPT16H","ENST00000216297","fs_control",0.618638676844784,0.627615062761506,0.0642493638676845,0.0334728033472803
"KDM4B","ENST00000159111","fs_control",0.597386812518991,0.582417582417582,0.064721969006381,0.0562378797672915
"MEFV","ENST00000219596","fs_control",0.603154305200341,0.622974963181149,0.0801364023870418,0.0427098674521355
"GRN","ENST00000053867","fs_control",0.639169472502806,0.606896551724138,0.0729517396184063,0.0275862068965517
"RALA","ENST00000005257","fs_control",0.586151368760064,0.579831932773109,0.0998389694041868,0.117647058823529
"CSNK2A1","ENST00000217244","fs_control",0.594387755102041,0.576576576576577,0.0816326530612245,0.0810810810810811
"STX1B","ENST00000215095","fs_control",0.565167243367935,0.4,0.0380622837370242,0
"VCL","ENST00000211998","fs_control",0.58942731277533,0.56875,0.0552129221732746,0.025
"ACTL6B","ENST00000160382","fs_control",0.551131928181108,0.555038759689922,0.0640124902419984,0.0635658914728682
"CREB3L3","ENST00000078445","fs_control",0.601010101010101,0.624390243902439,0.0916305916305916,0.107317073170732
"EPOR","ENST00000222139","fs_control",0.605108055009823,0.629107981220657,0.0753110674525213,0.0751173708920188
"MPO","ENST00000225275","fs_control",0.611706881143879,0.617857142857143,0.0621090259159964,0.0428571428571429
"MYL2","ENST00000228841","fs_control",0.636726546906188,0.640552995391705,0.0558882235528942,0.0645161290322581
